numano,nummes,datemissao,txnomeparlamentar,sgpartido,sguf,txtdescricao,txtcnpjcpf,txtfornecedor,vlrdocumento,vlrglosa,vlrliquido
2016,8,2016-08-24 00:00:00+00:00,SILAS CÂMARA,PRB,AM,LOCAÇÃO OU FRETAMENTO DE AERONAVES,12250594000178,AERO ESPECIAL TUR LTDA ME,9750.00,0.00,9750.00
2016,8,2016-08-22 00:00:00+00:00,JOSÉ AIRTON CIRILO,PT,CE,LOCAÇÃO OU FRETAMENTO DE AERONAVES,07882356000145,EASY TAXI AEREO LTDA,12600.00,0.00,12600.00
2016,8,2016-08-19 00:00:00+00:00,MARINHA RAUPP,MDB,RO,LOCAÇÃO OU FRETAMENTO DE AERONAVES,04778630000142,RIMA RIO MADEIRA AEROTAXI LTDA,6930.00,0.00,6930.00
2016,8,2016-08-19 00:00:00+00:00,ODORICO MONTEIRO,PSB,CE,LOCAÇÃO OU FRETAMENTO DE AERONAVES,02148827000172,taxi aéreo fortaleza ltda,8400.00,0.00,8400.00
2016,8,2016-08-18 00:00:00+00:00,ÁTILA LIRA,PSB,PI,LOCAÇÃO OU FRETAMENTO DE AERONAVES,03003930000197,CEARÁ TAXI AÉREO LTDA,10100.00,0.00,10100.00
2016,7,2016-08-18 00:00:00+00:00,ASSIS CARVALHO,PT,PI,LOCAÇÃO OU FRETAMENTO DE AERONAVES,03003930000197,CEARÁ TAXI AÉREO LTDA,11840.00,0.00,11840.00
2016,8,2016-08-17 00:00:00+00:00,JOVAIR ARANTES,PTB,GO,LOCAÇÃO OU FRETAMENTO DE AERONAVES,02941268000153,AEROTEC TÁXI AÉREO LTDA,5000.00,0.00,5000.00
2016,7,2016-08-17 00:00:00+00:00,PAULO MAGALHÃES,PSD,BA,LOCAÇÃO OU FRETAMENTO DE AERONAVES,00717513000118,AERO STAR TAXI AEREO LTDA,5000.00,0.00,5000.00
2016,7,2016-08-17 00:00:00+00:00,PAULO MAGALHÃES,PSD,BA,LOCAÇÃO OU FRETAMENTO DE AERONAVES,00717513000118,AERO STAR TAXI AEREO LTDA,5000.00,0.00,5000.00
2016,6,2016-08-17 00:00:00+00:00,DOMINGOS NETO,PSD,CE,LOCAÇÃO OU FRETAMENTO DE AERONAVES,13087728000144,SOLAR TAXI AEREO,12000.00,0.00,12000.00
2016,8,2016-08-16 00:00:00+00:00,JÉSSICA SALES,MDB,AC,LOCAÇÃO OU FRETAMENTO DE AERONAVES,07918532000151,AEROBRAN TAXI AEREO LTDA,8000.00,0.00,8000.00
2016,7,2016-08-16 00:00:00+00:00,JÉSSICA SALES,MDB,AC,LOCAÇÃO OU FRETAMENTO DE AERONAVES,07918532000151,AEROBRAN TAXI AEREO LTDA,5000.00,0.00,5000.00
2016,8,2016-08-12 00:00:00+00:00,DANILO FORTE,PSDB,CE,LOCAÇÃO OU FRETAMENTO DE AERONAVES,01274847000127,TERRAL TAXI AÉREO,22950.00,0.00,22950.00
2016,7,2016-08-12 00:00:00+00:00,GORETE PEREIRA,PR,CE,LOCAÇÃO OU FRETAMENTO DE AERONAVES,02148827000172,taxi aéreo fortaleza ltda,16000.00,0.00,16000.00
2016,7,2016-08-12 00:00:00+00:00,DANILO FORTE,PSDB,CE,LOCAÇÃO OU FRETAMENTO DE AERONAVES,07382021000168,UIRAPURU TAXI AEREO LTDA,6480.00,0.00,6480.00
2016,7,2016-08-11 00:00:00+00:00,EZEQUIEL FONSECA,PP,MT,LOCAÇÃO OU FRETAMENTO DE AERONAVES,20122710000100,AERO CENTER BRASIL EIRELI - EPP,23690.00,0.00,23690.00
2016,8,2016-08-10 00:00:00+00:00,JÚLIO CESAR,PSD,PI,LOCAÇÃO OU FRETAMENTO DE AERONAVES,04114985000137,TOP LINE TAXI AEREO LTDA,7500.00,0.00,7500.00
2016,8,2016-08-09 00:00:00+00:00,MARINHA RAUPP,MDB,RO,LOCAÇÃO OU FRETAMENTO DE AERONAVES,04778630000142,RIMA RIO MADEIRA AEROTAXI LTDA,6930.00,0.00,6930.00
2016,8,2016-08-09 00:00:00+00:00,GIACOBO,PR,PR,LOCAÇÃO OU FRETAMENTO DE AERONAVES,75543611000185,HELISUL TAXI AEREO LTDA.,35000.00,0.00,35000.00
2016,7,2016-08-09 00:00:00+00:00,ARNON BEZERRA,PTB,CE,LOCAÇÃO OU FRETAMENTO DE AERONAVES,01274847000127,TERRAL TAXI AÉREO,16000.00,0.00,16000.00
2016,8,2016-08-08 00:00:00+00:00,JUTAHY JUNIOR,PSDB,BA,LOCAÇÃO OU FRETAMENTO DE AERONAVES,14674451000119,ATA - AEROTAXI ABAETÉ LTDA.,10500.00,0.00,10500.00
2016,8,2016-08-08 00:00:00+00:00,FERNANDO MONTEIRO,PP,PE,LOCAÇÃO OU FRETAMENTO DE AERONAVES,17256653000139,AERO LESTE SERVIÇOS E LOCAÇÕES LTDA-ME,12000.00,0.00,12000.00
2016,8,2016-08-08 00:00:00+00:00,RAIMUNDO GOMES DE MATOS,PSDB,CE,LOCAÇÃO OU FRETAMENTO DE AERONAVES,07382021000168,UIRAPURU TAXI AEREO LTDA,15100.00,0.00,15100.00
2016,8,2016-08-08 00:00:00+00:00,BENITO GAMA,PTB,BA,LOCAÇÃO OU FRETAMENTO DE AERONAVES,14674451000119,ATA - AEROTAXI ABAETÉ LTDA.,10500.00,0.00,10500.00
2016,8,2016-08-08 00:00:00+00:00,DANIEL VILELA,MDB,GO,LOCAÇÃO OU FRETAMENTO DE AERONAVES,12082807000108,M.B. Locação de Aeronaves e Veiculos,4900.00,0.00,4900.00
2016,7,2016-08-08 00:00:00+00:00,LEÔNIDAS CRISTINO,PDT,CE,LOCAÇÃO OU FRETAMENTO DE AERONAVES,07882356000145,EASY TAXI AEREO LTDA,3600.00,0.00,3600.00
2016,7,2016-08-06 00:00:00+00:00,PAUDERNEY AVELINO,DEM,AM,LOCAÇÃO OU FRETAMENTO DE AERONAVES,03090756000167,AMAZONAVES TAXI AÉREO LTDA,8000.00,0.00,8000.00
2016,8,2016-08-05 00:00:00+00:00,WLADIMIR COSTA,SD,PA,LOCAÇÃO OU FRETAMENTO DE AERONAVES,06964144000144,HEISS TAXI AEREO LTDA,19500.00,0.00,19500.00
2016,8,2016-08-03 00:00:00+00:00,WILSON FILHO,PTB,PB,LOCAÇÃO OU FRETAMENTO DE AERONAVES,***50799***,MARIA DO CARMO MARIZ DE LIMA,5200.00,0.00,5200.00
2016,8,2016-08-03 00:00:00+00:00,MAGDA MOFATTO,PR,GO,LOCAÇÃO OU FRETAMENTO DE AERONAVES,14062029000102,MasterJet Taxí Aéreo,5000.00,0.00,4564.37
2016,8,2016-08-03 00:00:00+00:00,MAGDA MOFATTO,PR,GO,LOCAÇÃO OU FRETAMENTO DE AERONAVES,14062029000102,MasterJet Taxí Aéreo,5000.00,0.00,435.63
2016,7,2016-08-03 00:00:00+00:00,ANTONIO IMBASSAHY,PSDB,BA,LOCAÇÃO OU FRETAMENTO DE AERONAVES,14674451000119,ATA - AEROTAXI ABAETÉ LTDA.,12772.40,0.00,12772.40
2016,8,2016-08-02 00:00:00+00:00,SILAS CÂMARA,PRB,AM,LOCAÇÃO OU FRETAMENTO DE AERONAVES,03090756000167,AMAZONAVES TAXI AÉREO LTDA,3000.00,0.00,3000.00
2016,7,2016-08-02 00:00:00+00:00,ÁTILA LIRA,PSB,PI,LOCAÇÃO OU FRETAMENTO DE AERONAVES,03003930000197,CEARÁ TAXI AÉREO LTDA,7590.00,0.00,7590.00
2016,7,2016-08-02 00:00:00+00:00,MARINHA RAUPP,MDB,RO,LOCAÇÃO OU FRETAMENTO DE AERONAVES,04778630000142,RIMA RIO MADEIRA AEROTAXI LTDA,11040.00,0.00,11040.00
2016,7,2016-08-02 00:00:00+00:00,MARINHA RAUPP,MDB,RO,LOCAÇÃO OU FRETAMENTO DE AERONAVES,04778630000142,RIMA RIO MADEIRA AEROTAXI LTDA,6900.00,0.00,6900.00
2016,7,2016-08-02 00:00:00+00:00,JUTAHY JUNIOR,PSDB,BA,LOCAÇÃO OU FRETAMENTO DE AERONAVES,14674451000119,ATA - AEROTAXI ABAETÉ LTDA.,6046.31,0.00,6046.31
2016,7,2016-08-02 00:00:00+00:00,JUTAHY JUNIOR,PSDB,BA,LOCAÇÃO OU FRETAMENTO DE AERONAVES,14674451000119,ATA - AEROTAXI ABAETÉ LTDA.,12040.40,0.00,12040.40
2016,7,2016-08-02 00:00:00+00:00,JUTAHY JUNIOR,PSDB,BA,LOCAÇÃO OU FRETAMENTO DE AERONAVES,14674451000119,ATA - AEROTAXI ABAETÉ LTDA.,11913.30,0.00,11913.30
2016,7,2016-08-02 00:00:00+00:00,ODORICO MONTEIRO,PSB,CE,LOCAÇÃO OU FRETAMENTO DE AERONAVES,13087728000144,SOLAR TAXI AEREO,8375.00,0.00,8375.00
2016,7,2016-08-02 00:00:00+00:00,MARINHA RAUPP,MDB,RO,LOCAÇÃO OU FRETAMENTO DE AERONAVES,04778630000142,RIMA RIO MADEIRA AEROTAXI LTDA,3220.00,0.00,3220.00
2016,6,2016-08-02 00:00:00+00:00,ÁTILA LINS,PP,AM,LOCAÇÃO OU FRETAMENTO DE AERONAVES,04614277000165,RICO TAXI AEREO LTDA,8750.00,0.00,8750.00
2016,8,2016-08-01 00:00:00+00:00,NILSON PINTO,PSDB,PA,LOCAÇÃO OU FRETAMENTO DE AERONAVES,05897794000151,STILUS TAXI AÉREO,15000.00,0.00,15000.00
2016,7,2016-08-01 00:00:00+00:00,JÚLIO CESAR,PSD,PI,LOCAÇÃO OU FRETAMENTO DE AERONAVES,04114985000137,TOP LINE TAXI AEREO LTDA,7200.00,0.00,7200.00
2016,7,2016-08-01 00:00:00+00:00,ALFREDO NASCIMENTO,PR,AM,LOCAÇÃO OU FRETAMENTO DE AERONAVES,04984400000130,CTA CLEITON TÁXI AÉREO LTDA,3100.00,0.00,3100.00
2016,7,2016-08-01 00:00:00+00:00,ADAIL CARNEIRO,PODE,CE,LOCAÇÃO OU FRETAMENTO DE AERONAVES,01806823000252,NORTH STAR TAXI AÉREO LTDA,10000.00,0.00,10000.00
2016,7,2016-08-01 00:00:00+00:00,SÁGUAS MORAES,PT,MT,LOCAÇÃO OU FRETAMENTO DE AERONAVES,14308078000182,E.D. Semensato Comércio e Transportes,9600.00,0.00,9600.00
2016,7,2016-08-01 00:00:00+00:00,ELMAR NASCIMENTO,DEM,BA,LOCAÇÃO OU FRETAMENTO DE AERONAVES,00977675000195,HENRIMAR TAXI AEREO LTDA,17892.00,0.00,17892.00
2016,7,2016-08-01 00:00:00+00:00,JOÃO GUALBERTO,PSDB,BA,LOCAÇÃO OU FRETAMENTO DE AERONAVES,11074327000124,ELITE AVIATION,17760.00,0.00,17760.00
2016,6,2016-08-01 00:00:00+00:00,JÚLIO CESAR,PSD,PI,LOCAÇÃO OU FRETAMENTO DE AERONAVES,04114985000137,TOP LINE TAXI AEREO LTDA,5900.00,0.00,5900.00
2016,6,2016-08-01 00:00:00+00:00,ADAIL CARNEIRO,PODE,CE,LOCAÇÃO OU FRETAMENTO DE AERONAVES,01806823000252,NORTH STAR TAXI AÉREO LTDA,5000.00,0.00,5000.00
2016,7,2016-07-30 00:00:00+00:00,NILSON PINTO,PSDB,PA,LOCAÇÃO OU FRETAMENTO DE AERONAVES,04966495000169,TÁXI AÉREO DOURADO LTDA,5000.00,0.00,5000.00
2016,7,2016-07-28 00:00:00+00:00,EDIO LOPES,PR,RR,LOCAÇÃO OU FRETAMENTO DE AERONAVES,00581615000159,PARAMAZÔNIA TÁXI AÉREO LTDA,4500.00,0.00,4500.00
2016,7,2016-07-27 00:00:00+00:00,SILAS CÂMARA,PRB,AM,LOCAÇÃO OU FRETAMENTO DE AERONAVES,03090756000167,AMAZONAVES TAXI AÉREO LTDA,9000.00,0.00,9000.00
2016,7,2016-07-27 00:00:00+00:00,JOÃO CAMPOS,PRB,GO,LOCAÇÃO OU FRETAMENTO DE AERONAVES,02088938000130,SETE TAXI AEREO,6000.00,0.00,6000.00
2016,7,2016-07-22 00:00:00+00:00,ELCIONE BARBALHO,MDB,PA,LOCAÇÃO OU FRETAMENTO DE AERONAVES,04966495000169,TÁXI AÉREO DOURADO LTDA,4000.00,0.00,4000.00
2016,7,2016-07-22 00:00:00+00:00,NILSON PINTO,PSDB,PA,LOCAÇÃO OU FRETAMENTO DE AERONAVES,05897794000151,STILUS TAXI AÉREO,8000.00,0.00,8000.00
2016,7,2016-07-20 00:00:00+00:00,PEDRO CHAVES,MDB,GO,LOCAÇÃO OU FRETAMENTO DE AERONAVES,12082807000108,M.B. Locação de Aeronaves e Veiculos,9955.00,0.00,9955.00
2016,7,2016-07-19 00:00:00+00:00,PAES LANDIM,PTB,PI,LOCAÇÃO OU FRETAMENTO DE AERONAVES,03003930000197,CEARÁ TAXI AÉREO LTDA,16700.00,0.00,16700.00
2016,7,2016-07-16 00:00:00+00:00,IRACEMA PORTELLA,PP,PI,LOCAÇÃO OU FRETAMENTO DE AERONAVES,04114985000137,TOP LINE TAXI AEREO LTDA,6900.00,0.00,6900.00
2016,7,2016-07-14 00:00:00+00:00,FABIO GARCIA,DEM,MT,LOCAÇÃO OU FRETAMENTO DE AERONAVES,10663810000181,PROTAXI GENCIA DE VIAGENS E TURISMO,7840.00,0.00,7840.00
2016,7,2016-07-14 00:00:00+00:00,LEO DE BRITO,PT,AC,LOCAÇÃO OU FRETAMENTO DE AERONAVES,84316421000116,RIO BRANCO AEROTAXI LTDA,720.00,0.00,720.00
2016,7,2016-07-13 00:00:00+00:00,RODRIGO MARTINS,PSB,PI,LOCAÇÃO OU FRETAMENTO DE AERONAVES,04114985000137,TOP LINE TAXI AEREO LTDA,8400.00,0.00,8400.00
2016,7,2016-07-07 00:00:00+00:00,ODORICO MONTEIRO,PSB,CE,LOCAÇÃO OU FRETAMENTO DE AERONAVES,13087728000144,SOLAR TAXI AEREO,14650.00,0.00,14650.00
2016,7,2016-07-07 00:00:00+00:00,MANDETTA,DEM,MS,LOCAÇÃO OU FRETAMENTO DE AERONAVES,70390497000187,AMAPIL TAXI AEREO LTDA EPP,8750.00,0.00,8750.00
2016,6,2016-07-07 00:00:00+00:00,DOMINGOS NETO,PSD,CE,LOCAÇÃO OU FRETAMENTO DE AERONAVES,13087728000144,SOLAR TAXI AEREO,9200.00,0.00,9200.00
2016,6,2016-07-07 00:00:00+00:00,GENECIAS NORONHA,SD,CE,LOCAÇÃO OU FRETAMENTO DE AERONAVES,02148827000172,taxi aéreo fortaleza ltda,13500.00,0.00,13500.00
2016,5,2016-07-07 00:00:00+00:00,RODRIGO MARTINS,PSB,PI,LOCAÇÃO OU FRETAMENTO DE AERONAVES,04114985000137,TOP LINE TAXI AEREO LTDA,10300.00,0.00,10300.00
2016,6,2016-07-06 00:00:00+00:00,MÁRIO HERINGER,PDT,MG,LOCAÇÃO OU FRETAMENTO DE AERONAVES,21762770000141,EXECUTIVE AVIATION SERVIÇOS EM AVIAÇÃO LTDA.-ME,17139.50,0.00,17139.50
2016,7,2016-07-04 00:00:00+00:00,NILSON PINTO,PSDB,PA,LOCAÇÃO OU FRETAMENTO DE AERONAVES,05897794000151,STILUS TAXI AÉREO,6000.00,0.00,6000.00
2016,6,2016-07-04 00:00:00+00:00,FERNANDO MONTEIRO,PP,PE,LOCAÇÃO OU FRETAMENTO DE AERONAVES,17256653000139,AERO LESTE SERVIÇOS E LOCAÇÕES LTDA-ME,8450.00,0.00,8450.00
2016,6,2016-07-04 00:00:00+00:00,JÚLIO CESAR,PSD,PI,LOCAÇÃO OU FRETAMENTO DE AERONAVES,04114985000137,TOP LINE TAXI AEREO LTDA,5800.00,0.00,5800.00
2016,5,2016-07-04 00:00:00+00:00,JÚLIO CESAR,PSD,PI,LOCAÇÃO OU FRETAMENTO DE AERONAVES,04114985000137,TOP LINE TAXI AEREO LTDA,6300.00,0.00,6300.00
2016,6,2016-06-28 00:00:00+00:00,IRACEMA PORTELLA,PP,PI,LOCAÇÃO OU FRETAMENTO DE AERONAVES,04114985000137,TOP LINE TAXI AEREO LTDA,9900.00,0.00,9900.00
2016,5,2016-06-28 00:00:00+00:00,PAES LANDIM,PTB,PI,LOCAÇÃO OU FRETAMENTO DE AERONAVES,03003930000197,CEARÁ TAXI AÉREO LTDA,14550.00,0.00,14550.00
2016,6,2016-06-27 00:00:00+00:00,IRACEMA PORTELLA,PP,PI,LOCAÇÃO OU FRETAMENTO DE AERONAVES,04114985000137,TOP LINE TAXI AEREO LTDA,19000.00,0.00,19000.00
2016,6,2016-06-27 00:00:00+00:00,ÁTILA LINS,PP,AM,LOCAÇÃO OU FRETAMENTO DE AERONAVES,04614277000165,RICO TAXI AEREO LTDA,8400.00,0.00,8400.00
2016,6,2016-06-27 00:00:00+00:00,ÁTILA LINS,PP,AM,LOCAÇÃO OU FRETAMENTO DE AERONAVES,04984400000130,CTA CLEITON TÁXI AÉREO LTDA,16900.00,0.00,16900.00
2016,6,2016-06-27 00:00:00+00:00,NILSON PINTO,PSDB,PA,LOCAÇÃO OU FRETAMENTO DE AERONAVES,05897794000151,STILUS TAXI AÉREO,8000.00,0.00,8000.00
2016,6,2016-06-27 00:00:00+00:00,NILSON LEITÃO,PSDB,MT,LOCAÇÃO OU FRETAMENTO DE AERONAVES,04702400000108,APOLO TAXI AÉREO,7800.00,0.00,7800.00
2016,6,2016-06-27 00:00:00+00:00,FRANCISCO CHAPADINHA,PODE,PA,LOCAÇÃO OU FRETAMENTO DE AERONAVES,10626900000100,SANTARÉM TÁXI AÉREO LTDA,7400.00,0.00,7400.00
2016,4,2016-06-27 00:00:00+00:00,ÁTILA LINS,PP,AM,LOCAÇÃO OU FRETAMENTO DE AERONAVES,04614277000165,RICO TAXI AEREO LTDA,13475.00,0.00,13475.00
2016,6,2016-06-24 00:00:00+00:00,ÁTILA LINS,PP,AM,LOCAÇÃO OU FRETAMENTO DE AERONAVES,04984400000130,CTA CLEITON TÁXI AÉREO LTDA,5000.00,0.00,5000.00
2016,6,2016-06-23 00:00:00+00:00,ASSIS CARVALHO,PT,PI,LOCAÇÃO OU FRETAMENTO DE AERONAVES,03003930000197,CEARÁ TAXI AÉREO LTDA,5040.00,0.00,5040.00
2016,6,2016-06-23 00:00:00+00:00,DANIEL VILELA,MDB,GO,LOCAÇÃO OU FRETAMENTO DE AERONAVES,12082807000108,M.B. Locação de Aeronaves e Veiculos,8100.00,0.00,8100.00
2016,6,2016-06-22 00:00:00+00:00,BETO FARO,PT,PA,LOCAÇÃO OU FRETAMENTO DE AERONAVES,12283684000165,AEROTUR - SERVIÇOS DE TURISMO LTDA,4000.00,0.00,4000.00
2016,6,2016-06-22 00:00:00+00:00,EZEQUIEL FONSECA,PP,MT,LOCAÇÃO OU FRETAMENTO DE AERONAVES,20122710000100,AERO CENTER BRASIL EIRELI - EPP,20240.00,0.00,20240.00
2016,6,2016-06-21 00:00:00+00:00,SÁGUAS MORAES,PT,MT,LOCAÇÃO OU FRETAMENTO DE AERONAVES,14308078000182,E.D. Semensato Comércio e Transportes,14400.00,0.00,14400.00
2016,5,2016-06-21 00:00:00+00:00,ADAIL CARNEIRO,PODE,CE,LOCAÇÃO OU FRETAMENTO DE AERONAVES,01806823000252,NORTH STAR TAXI AÉREO LTDA,5000.00,0.00,5000.00
2016,6,2016-06-20 00:00:00+00:00,FRANCISCO CHAPADINHA,PODE,PA,LOCAÇÃO OU FRETAMENTO DE AERONAVES,10626900000100,SANTARÉM TÁXI AÉREO LTDA,3500.00,0.00,3500.00
2016,6,2016-06-20 00:00:00+00:00,FRANCISCO CHAPADINHA,PODE,PA,LOCAÇÃO OU FRETAMENTO DE AERONAVES,10626900000100,SANTARÉM TÁXI AÉREO LTDA,5300.00,0.00,3666.20
2016,6,2016-06-20 00:00:00+00:00,FRANCISCO CHAPADINHA,PODE,PA,LOCAÇÃO OU FRETAMENTO DE AERONAVES,10626900000100,SANTARÉM TÁXI AÉREO LTDA,5300.00,0.00,1633.80
2016,6,2016-06-17 00:00:00+00:00,SILAS CÂMARA,PRB,AM,LOCAÇÃO OU FRETAMENTO DE AERONAVES,03090756000167,AMAZONAVES TAXI AÉREO LTDA,23000.00,0.00,23000.00
2016,6,2016-06-17 00:00:00+00:00,IRACEMA PORTELLA,PP,PI,LOCAÇÃO OU FRETAMENTO DE AERONAVES,04114985000137,TOP LINE TAXI AEREO LTDA,11600.00,0.00,11600.00
2016,6,2016-06-16 00:00:00+00:00,FLAVIANO MELO,MDB,AC,LOCAÇÃO OU FRETAMENTO DE AERONAVES,84316421000116,RIO BRANCO AEROTAXI LTDA,21150.00,0.00,21150.00
2016,6,2016-06-16 00:00:00+00:00,FLAVIANO MELO,MDB,AC,LOCAÇÃO OU FRETAMENTO DE AERONAVES,84316421000116,RIO BRANCO AEROTAXI LTDA,9900.00,0.00,9900.00
2016,5,2016-06-15 00:00:00+00:00,JÚLIO CESAR,PSD,PI,LOCAÇÃO OU FRETAMENTO DE AERONAVES,04114985000137,TOP LINE TAXI AEREO LTDA,13600.00,0.00,13600.00
2016,6,2016-06-14 00:00:00+00:00,JOÃO CAMPOS,PRB,GO,LOCAÇÃO OU FRETAMENTO DE AERONAVES,02088938000130,SETE TAXI AEREO,5400.00,0.00,5400.00
2016,6,2016-06-13 00:00:00+00:00,JUTAHY JUNIOR,PSDB,BA,LOCAÇÃO OU FRETAMENTO DE AERONAVES,14674451000119,ATA - AEROTAXI ABAETÉ LTDA.,12875.00,0.00,12875.00
2016,6,2016-06-13 00:00:00+00:00,NILSON PINTO,PSDB,PA,LOCAÇÃO OU FRETAMENTO DE AERONAVES,05897794000151,STILUS TAXI AÉREO,3000.00,0.00,3000.00
2016,5,2016-06-09 00:00:00+00:00,PEDRO CHAVES,MDB,GO,LOCAÇÃO OU FRETAMENTO DE AERONAVES,12082807000108,M.B. Locação de Aeronaves e Veiculos,9067.00,0.00,9067.00
2016,6,2016-06-08 00:00:00+00:00,GIACOBO,PR,PR,LOCAÇÃO OU FRETAMENTO DE AERONAVES,75543611000185,HELISUL TAXI AEREO LTDA.,35000.00,0.00,35000.00
2016,6,2016-06-07 00:00:00+00:00,JOVAIR ARANTES,PTB,GO,LOCAÇÃO OU FRETAMENTO DE AERONAVES,02941268000153,AEROTEC TÁXI AÉREO LTDA,4000.00,0.00,4000.00
2016,6,2016-06-06 00:00:00+00:00,FABIO GARCIA,DEM,MT,LOCAÇÃO OU FRETAMENTO DE AERONAVES,10663810000181,PROTAXI GENCIA DE VIAGENS E TURISMO,2600.00,0.00,2600.00
2016,5,2016-06-06 00:00:00+00:00,NILSON PINTO,PSDB,PA,LOCAÇÃO OU FRETAMENTO DE AERONAVES,05897794000151,STILUS TAXI AÉREO,4000.00,0.00,4000.00
2016,5,2016-06-06 00:00:00+00:00,JOVAIR ARANTES,PTB,GO,LOCAÇÃO OU FRETAMENTO DE AERONAVES,02941268000153,AEROTEC TÁXI AÉREO LTDA,4000.00,0.00,4000.00
2016,6,2016-06-03 00:00:00+00:00,ALAN RICK,DEM,AC,LOCAÇÃO OU FRETAMENTO DE AERONAVES,05011693000131,ORTIZ TÁXI AÉREO LTDA,5000.00,0.00,5000.00
2016,6,2016-06-03 00:00:00+00:00,ASSIS CARVALHO,PT,PI,LOCAÇÃO OU FRETAMENTO DE AERONAVES,03003930000197,CEARÁ TAXI AÉREO LTDA,5900.00,0.00,5900.00
2016,5,2016-06-01 00:00:00+00:00,SILAS FREIRE,PODE,PI,LOCAÇÃO OU FRETAMENTO DE AERONAVES,04114985000137,TOP LINE TAXI AEREO LTDA,10500.00,0.00,10500.00
2016,5,2016-05-31 00:00:00+00:00,SIBÁ MACHADO,PT,AC,LOCAÇÃO OU FRETAMENTO DE AERONAVES,05011693000131,ORTIZ TÁXI AÉREO LTDA,7500.00,0.00,7500.00
2016,5,2016-05-30 00:00:00+00:00,ÁTILA LINS,PP,AM,LOCAÇÃO OU FRETAMENTO DE AERONAVES,04614277000165,RICO TAXI AEREO LTDA,6125.00,0.00,6125.00
2016,5,2016-05-30 00:00:00+00:00,ÁTILA LINS,PP,AM,LOCAÇÃO OU FRETAMENTO DE AERONAVES,04614277000165,RICO TAXI AEREO LTDA,13475.00,0.00,13475.00
2016,5,2016-05-30 00:00:00+00:00,EDIO LOPES,PR,RR,LOCAÇÃO OU FRETAMENTO DE AERONAVES,00581615000159,PARAMAZÔNIA TÁXI AÉREO LTDA,6500.00,0.00,6500.00
2016,5,2016-05-30 00:00:00+00:00,JOSÉ AIRTON CIRILO,PT,CE,LOCAÇÃO OU FRETAMENTO DE AERONAVES,07882356000145,EASY TAXI AEREO LTDA,7200.00,0.00,7200.00
2016,5,2016-05-28 00:00:00+00:00,LÚCIO VALE,PR,PA,LOCAÇÃO OU FRETAMENTO DE AERONAVES,05897794000151,STILUS TAXI AÉREO,3000.00,0.00,3000.00
2016,5,2016-05-27 00:00:00+00:00,PAUDERNEY AVELINO,DEM,AM,LOCAÇÃO OU FRETAMENTO DE AERONAVES,03090756000167,AMAZONAVES TAXI AÉREO LTDA,9000.00,0.00,9000.00
2016,4,2016-05-27 00:00:00+00:00,ÁTILA LINS,PP,AM,LOCAÇÃO OU FRETAMENTO DE AERONAVES,03090756000167,AMAZONAVES TAXI AÉREO LTDA,4000.00,0.00,4000.00
2016,5,2016-05-25 00:00:00+00:00,PEDRO CHAVES,MDB,GO,LOCAÇÃO OU FRETAMENTO DE AERONAVES,12082807000108,M.B. Locação de Aeronaves e Veiculos,4950.00,0.00,4950.00
2016,3,2016-05-25 00:00:00+00:00,CAETANO,PT,BA,LOCAÇÃO OU FRETAMENTO DE AERONAVES,00717513000118,AERO STAR TAXI AEREO LTDA,12000.00,0.00,12000.00
2016,5,2016-05-24 00:00:00+00:00,SILAS CÂMARA,PRB,AM,LOCAÇÃO OU FRETAMENTO DE AERONAVES,03293432000126,PARINTINS TAXI AEREO LTDA,7000.00,0.00,7000.00
2016,5,2016-05-24 00:00:00+00:00,SILAS CÂMARA,PRB,AM,LOCAÇÃO OU FRETAMENTO DE AERONAVES,03090756000167,AMAZONAVES TAXI AÉREO LTDA,17000.00,0.00,17000.00
2016,5,2016-05-23 00:00:00+00:00,JUTAHY JUNIOR,PSDB,BA,LOCAÇÃO OU FRETAMENTO DE AERONAVES,14674451000119,ATA - AEROTAXI ABAETÉ LTDA.,9190.00,0.00,9190.00
2016,5,2016-05-23 00:00:00+00:00,NILSON PINTO,PSDB,PA,LOCAÇÃO OU FRETAMENTO DE AERONAVES,05897794000151,STILUS TAXI AÉREO,9500.00,0.00,9500.00
2016,5,2016-05-18 00:00:00+00:00,JOSÉ AIRTON CIRILO,PT,CE,LOCAÇÃO OU FRETAMENTO DE AERONAVES,07882356000145,EASY TAXI AEREO LTDA,7200.00,0.00,7200.00
2016,5,2016-05-18 00:00:00+00:00,JOSÉ AIRTON CIRILO,PT,CE,LOCAÇÃO OU FRETAMENTO DE AERONAVES,07882356000145,EASY TAXI AEREO LTDA,10440.00,0.00,10440.00
2016,5,2016-05-17 00:00:00+00:00,LEÔNIDAS CRISTINO,PDT,CE,LOCAÇÃO OU FRETAMENTO DE AERONAVES,07882356000145,EASY TAXI AEREO LTDA,5310.00,0.00,5310.00
2016,5,2016-05-17 00:00:00+00:00,MARCELO CASTRO,MDB,PI,LOCAÇÃO OU FRETAMENTO DE AERONAVES,04114985000137,TOP LINE TAXI AEREO LTDA,11400.00,0.00,11400.00
2016,5,2016-05-16 00:00:00+00:00,ANTONIO BRITO,PSD,BA,LOCAÇÃO OU FRETAMENTO DE AERONAVES,14674451000119,ATA - AEROTAXI ABAETÉ LTDA.,4500.00,0.00,4500.00
